+	False	190846	2021_03_26	93	Grüne	Abgeordnete Bedrana Ribo, MA (Grüne)	True	Dort haben wir eben aufgrund dieser vollständigen Durchimpfung stabile Verhältnisse.	False	False	True	False	False
-	False	194446	2021_04_21	97	FPÖ	Abgeordneter Mag. Gerhard Kaniak (FPÖ)	False	Dann möchte ich noch etwas dazusagen – Sie haben ja selber das Beispiel der Massenimpfungen in der Wiener Stadthalle, die vorgesehen sind, gebracht: 30 000 Impfungen an einem Tag –: Ich hoffe, Sie sorgen als Gesundheitsminister dafür, dass da die gesetzlichen Richtlinien, nämlich betreffend die verpflichtende Impfaufklärung jedes einzelnen Impflings, auch tatsächlich eingehalten werden.	False	False	True	False	False
o	True	163834	2021_01_20	79	SPÖ	Abgeordneter Mag. Christian Drobits (SPÖ)	False	Diese Mängel im System müssen schonungslos aufgezeigt werden. Man sieht das gerade jetzt, wenn man sich das Krisenmanagement anschaut, bei dem man die führende Rolle des Bundes in den Bereichen Coronaampel oder Impfungen, aber auch, wenn es um die Tests geht, nicht sieht. Es sind diese Mängel, die gerade in Zeiten einer Krise wie der Coronakrise schonungslos sichtbar werden.	False	False	True	True	False
o	True	164661	2021_01_20	79	FPÖ	Abgeordneter Erwin Angerer (FPÖ)	False	Vielleicht fährt er mit dem Schülerbus – ich weiß nicht, ob der am Sonntag fährt, denn es wird hauptsächlich am Wochenende geimpft. Springen dann die 50 80-Jährigen oben in Heiligenblut in den Bus hinein, fahren gemeinsam nach Spittal, stecken sich vielleicht gegenseitig an, werden dann dort in der GKK geimpft und fahren dann wieder 2 Stunden zurück? Wie soll denn das funktionieren?	False	False	True	False	False
+	False	71606	2020_05_29	34	ÖVP	Abgeordnete Gabriela Schwarz (ÖVP)	True	Wir hoffen nach wie vor natürlich auf die Forschung, was Impfung und hochwirksame Medi­kamente betrifft, aber das ist ein erster Weg, um wirklich zu helfen; „aus Liebe zum Menschen“.	False	False	True	False	False
-	True	185691	2021_03_25	91	NEOS	Abgeordneter Mag. Gerald Loacker (NEOS)	False	Sehr geehrter Herr Bundesminister! Was Kollege Saxinger macht, ist der Versuch einer Autosuggestion: Wir sind beim Impfen gut unterwegs! Wir sind beim Impfen gut unterwegs!	False	False	True	False	False
+	True	180666	2021_03_24	89	Grüne	Abgeordneter Ralph Schallmeiner (Grüne)	True	Sie, insbesondere die Kolleginnen und Kollegen von der SPÖ, stellen sich her und tun die ganze Zeit so, als ob es keine Impfstrategie gäbe. Am 25.11. hat es einen Ministerratsvortrag zur Impfstrategie für Österreich gegeben, die wurde bis heute zweimal angepasst – so schaut es aus. Sich hinzustellen und immer so zu tun, als ob alles ein Chaos wäre und alles nicht durchdacht wäre, das stimmt schlussendlich einfach nicht!	False	False	True	False	False
+	False	159047	2021_01_13	76	SPÖ	Abgeordnete Dr. Pamela Rendi-Wagner, MSc (SPÖ)	False	Jeder Mensch, der in Österreich zusätzlich geimpft wird, ist ein Schritt Richtung Freiheit und Normalität.	False	False	True	False	False
x	False	103751	2020_09_23	51	ÖVP	Bundeskanzler Sebastian Kurz	True	Was mich in Österreich, auf nationaler Ebene, ein Stück weit irritiert, ist, wie sehr hier Politiker der Volkspartei für ihre Linie beschimpft werden, mit wie viel Hass wir im Internet zu kämpfen haben, welche Aussagen es da von manchen Politikern gibt.	False	False	True	False	False
+	False	162178	2021_01_14	77	SPÖ	Abgeordneter Dietmar Keck (SPÖ)	False	– Wenn nur etwa 30 Prozent der über 80-jährigen Personen in einem Bundesland mit dem Impfstoff versorgt werden kön­nen, bedeutet das, die restlichen 70 Prozent werden der Gefahr ausgesetzt, dass sie vielleicht an diesem Coronavirus sterben werden, weil wir die Impfstoffdosen nicht recht­zeitig zur Hand und in der entsprechenden Anzahl in den Bundesländern haben.	False	False	True	False	False
o	True	159398	2021_01_13	76	SPÖ	Abgeordneter Philip Kucher (SPÖ)	False	Das dürfte sich Herr Minister Nehammer angeschaut haben. Er hat sich nämlich allen Ernstes überlegt, dass er natürlich nicht fehlen darf, wenn die ersten Impfdosen von Belgien nach Österreich kommen – man braucht auch ein gutes Foto von Herrn Nehammer –, und er hat sich mit Blaulicht neben den Impfstoff hingestellt und eine Polizeieskorte organisiert. Er muss nämlich dabei sein, ohne Nehammer klappt es natürlich nicht.	False	False	True	False	False
+	True	106269	2020_09_23	51	SPÖ	Abgeordnete Mag. Verena Nussbaum (SPÖ)	False	Die Digitalisierung schreitet voran – und gerade in der Medizin ist das, glaube ich, gut, wie man beim elektronischen Impfpass sieht, da dieser für uns Bürgerinnen und Bürger einfach enorme Erleichterungen bringen wird. Der bisherige Papierimpfpass geht oft verloren. Man weiß nicht, wann man eine Auffri­schungsimpfung braucht, ob der Impfschutz überhaupt noch aufrecht ist und gegen wel­che Erreger die erhaltenen Impfungen überhaupt schützen sollten.	False	False	True	False	False
+	True	194475	2021_04_21	97	ÖVP	Abgeordneter Dr. Josef Smolle (ÖVP)	True	Das ist, glaube ich, ein wesentlicher Schritt, um die Teststraßen in Zukunft aufrechtzuerhalten. Gleichzeitig wurde diese Regelung auf Impfstraßen ausgeweitet und bis zum 30. Juni dieses Jahres verlängert. Ich möchte an dieser Stelle ein ganz, ganz herzliches Danke an all diese Helferinnen und Helfer der verschiedensten Berufe sagen, denn nur durch sie ist es möglich, dass wir diese Testfrequenz und jetzt auch diese Impffrequenz zustande bringen.	False	False	True	False	False
+	True	161525	2021_01_14	77	NEOS	Abgeordneter Mag. Gerald Loacker (NEOS)	False	Wenn im Zuge der Covid-Sondermaßnahmen auch Sanitäter imp­fen dürfen, sind diese natürlich auch nicht angeschlossen. Und was auf jeden Fall ein Problem ist: Keiner weiß, wie viel verimpft worden ist, und schon gar nicht, an wen. Es gibt jetzt auf der Seite des Gesundheitsministeriums eine schöne Zählmaschine, aber die Zählmaschine zählt nur, was ausgeliefert wurde, und geht davon aus – und so wird das in die Zählmaschine eingespielt –, dass alles, was heute ausgeliefert wurde, morgen verimpft wird.	False	False	True	False	False
+	False	174578	2021_02_24	85	SPÖ	Abgeordnete Mag. Verena Nussbaum (SPÖ)	False	Da ja, Stichwort Impfstrategie, die Impfungen bei uns eher im Schneckentempo vorangehen, werden die Tests noch lange ein Instrument sein, um die Weiterverbreitung des Virus in dieser Pandemie einzudämmen.	False	False	True	True	False
o	True	190659	2021_03_26	93	NEOS	Abgeordneter Mag. Gerald Loacker (NEOS)	False	Das nächste Drama  – geh, könnt ihr euch dann wieder in den Rapid-Sektor schleichen? – ist die Impflogistik, die auf uns zukommt. Kollege Schallmeiner hat gesagt, wir müssen die Geschwindigkeit verdoppeln; aber das funktioniert nicht.	False	False	True	False	False
+	False	57007	2020_05_26	32	Grüne	Bundesministerin für Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie Leonore Gewessler, BA	True	Die Coronakrise bekommen wir mit Durchhaltevermögen, mit Konsequenz, mit der Wissenschaft und hoffentlich auch bald mit einer Impfung in den Griff.	False	False	True	False	False
o	True	180435	2021_03_24	89	ÖVP	Abgeordneter Mag. Andreas Hanger (ÖVP)	True	Bevor ich zum eigentlichen Thema, Impfstoffbeschaffung, komme, würde ich ganz gerne ein bissel auf die Rolle der Opposition und wie man mit Kontrollrechten umgeht, eingehen. Wir behandeln ja das Thema Impfstoffbeschaffung derzeit auch im Unterausschuss des Rechnungshofausschusses, in dem wir am 12. den Herrn Gesundheitsminister begrüßen dürfen. Ich halte ausdrücklich fest, dass uns auch als Regierungsfraktion das Kontrollrecht des Parlaments sehr wichtig ist, halte aber auf der anderen Seite schon auch fest: Wenn ich mir ansehe, wie die Opposition mit dem Unterausschuss des Rechnungshofausschusses umgeht, habe ich den Eindruck, dass es da um Unterstellungen und um ein Polittheater geht.	False	False	True	False	False
-	False	106088	2020_09_23	51	FPÖ	Abgeordneter Mag. Gerhard Kaniak (FPÖ)	False	Ich darf Ihnen nur einmal vorlesen, denn vielleicht hat der eine oder andere diese Vorlage nicht so exakt gelesen, welche Daten da alle gespeichert werden sollen: Die Angaben zu Bürgerinnen und Bürgern sollen enthalten: „Name, Geburtsdatum, Ge­schlecht, Wohnadresse, Angaben zur Erreichbarkeit, Angaben zu einer allfälligen Vertre­tung, Sozialversicherungsnummer, bereichsspezifisches Personenkennzeichen Ge­sundheit, Gemeindecode, Titerbestimmung, impfrelevante Vorerkrankungen und beson­dere Impfindikationen“.	False	False	True	False	False
o	True	180963	2021_03_24	89	SPÖ	Abgeordneter Philip Kucher (SPÖ)	False	Er hat aber nichts davon mitbekommen, dass es bei der Beschaffung anscheinend hinten und vorne nicht funktioniert. Er hat noch am Krankenbett Geschichten erzählt, dass er sich kämpfend für Österreich einsetzt und Impfstoff beschafft, ohne Informationen zu haben, weil er ja unwissend ist. Das passt doch hinten und vorne alles nicht zusammen!	False	False	True	False	False
x	False	179524	2021_03_24	89	NEOS	Abgeordneter Dr. Helmut Brandstätter (NEOS)	False	Da hast du völlig recht, Kollegin Blimlinger, das ist ein wunderbares Buch, das eben erst herausgekommen ist: „Jude ist kein Schimpfwort“ von Alexia Weiss .	False	False	True	False	False
+	True	191161	2021_03_26	93	Grüne	Abgeordneter Michel Reimon, MBA (Grüne)	True	Die werden dem Minister wohl nicht das Misstrauen aussprechen, weil er zu wenig Geld auf die Seite gelegt hat, um zu impfen! Die können ja ihr Misstrauen nur deswegen aussprechen, weil er überhaupt einen Euro fürs Impfen ausgegeben hat. Kickl steht auf der nächsten Demo und spricht zu den Impfgegnern und den ganzen Rechtsextremen, die dort herummarschieren , mit dem Judenstern mit der Aufschrift „Ungeimpft“ in der Mitte und mit Plakaten mit Sprüchen wie „Nein zum Impfzwang!“, und sagt: Die haben Geld ausgegeben!	False	False	True	False	False
+	True	162184	2021_01_14	77	SPÖ	Abgeordneter Dietmar Keck (SPÖ)	False	Das heißt, hochgerechnet mit den Impfungen, die ich daraus ziehen kann, wären das – mal sechs – 360 000 Impfungen gewesen. Die zweiten 60 000 sind gleich ein paar Tage später ge­kommen; mittlerweile sollen ja täglich Impfdosen kommen. Das heißt, es ist genug vor­handen, aber wir haben dafür zu sorgen, dass es passiert.	False	False	True	False	False
+	False	159020	2021_01_13	76	SPÖ	Abgeordnete Dr. Pamela Rendi-Wagner, MSc (SPÖ)	False	Es versteht auch niemand, warum nicht bereits vor Monaten Vorbereitungen getroffen wurden, warum es nicht bereits im September, Oktober und spätestens im November, als wir wussten, welcher Impfstoff und wie viel davon kommt, Vorbereitungen und klare Pläne dafür gab, wer wo in welchem Bundesland und bis zu welchem Zeitpunkt geimpft wird.	False	False	True	True	False
+	False	71903	2020_05_29	34	SPÖ	Abgeordneter Rudolf Silvan (SPÖ)	False	Es ist aber mehr als notwendig, dass man die Produktion von Medikamenten und Impfstoffen wieder von Asien in die Europäische Union bezie­hungsweise nach Österreich zurückbringt, denn dann wäre es auch leichter, wie meine Vorredner schon erwähnt haben, rechtzeitig Impfstoffe zu bekommen, zum Beispiel bei der jährlichen Grippewelle, und deswegen unterstützen wir auch den Antrag zur recht­zeitigen Beschaffung der Grippeimpfstoffe.	False	False	True	False	False
+	True	191229	2021_03_26	93	SPÖ	Abgeordneter Kai Jan Krainer (SPÖ)	False	Das heißt, wir hätten 850 000 Menschen zusätzlich impfen können und früher impfen können, als wir das nun tun. Andere Länder haben die Impfdosen, auf die wir verzichtet haben, gekauft, wie zum Beispiel Malta und Dänemark. – Das sind Fakten.	False	False	True	False	False
+	False	158052	2020_12_21	75	NEOS	Abgeordneter Dr. Nikolaus Scherak, MA (NEOS)	False	Der Punkt ist: Es geht da nicht um mich, es geht darum, dass ich mich impfen lasse, damit ich andere Menschen, die nicht die Möglichkeit haben, sich impfen zu lassen – weil sie beispielsweise besondere Allergien haben, weil sie eine Vorerkrankung haben, weswegen das nicht geht –, nicht anstecken kann.	False	False	True	False	False
-	True	194736	2021_04_21	97	FPÖ	Abgeordneter Mag. Gerald Hauser (FPÖ)	False	Dazu nur noch ein Hinweis: Frau Dr. Wiedermann-Schmidt ist Mitglied im österreichischen Nationalen Impfgremium und ist auch Mitglied in der Impfkommission des deutschen Robert-Koch-Instituts : Sie wissen, dass sie in dieser Funktion unterschiedliche Entscheidungen getroffen hat: Während die Deutschen nur mehr Personen ab 60 mit Astra Zeneca impfen, wird dieser Impfstoff in Österreich für alle Personen eingesetzt. Ich frage mich, wie eine Wissenschaftlerin, die in unterschiedlichen Impfgremien sitzt, unterschiedliche Entscheidungen treffen kann. Auch das, wenn man die Hintergründe kennt, trägt mit Sicherheit nicht zum Vertrauen in diese Impfstoffe bei.	False	False	True	False	False
+	False	178575	2021_03_24	89	ÖVP	Abgeordnete MMMag. Gertraud Salzmann (ÖVP)	True	Bitte gehen Sie testen, bitte lassen Sie sich impfen, und bitte bleiben Sie gesund!	False	False	True	True	False
o	True	124861	2020_11_17	62	ÖVP	Abgeordneter Ing. Klaus Lindinger, BSc (ÖVP)	True	COVID-19 Impfstoffe, die im Rahmen des „Joint EU Approach to COVID-19 vaccines procurement“ angeschafft wurden; 2. Bedarfsmaterial zur Verabreichung der Impfstoffe gemäß Z 1.; 3. COVID-19 – Schnelltests; 4.	False	False	True	False	False
-	True	180890	2021_03_24	89	NEOS	Abgeordneter Douglas Hoyos-Trauttmansdorff (NEOS)	False	Jedes Bundesland macht bei den Impfungen, was es will. Das eine beginnt bei den Älteren, das andere impft das Lehrpersonal, das dritte macht das und das und das. Es gibt also keine Koordination.	False	False	True	False	False
+	False	159808	2021_01_13	76	Grüne	Abgeordnete Bedrana Ribo, MA (Grüne)	True	Es ist aber wichtig, zu sagen, dass die Verantwortlichen auf diese Kritik reagiert haben und dass der Impfstart vorverlegt wurde.	False	False	True	False	False
	False	131856	2020_11_17	62	FPÖ	Abgeordneter Mag. Gerald Hauser (FPÖ)	False	Dieses Wirtschaftsreparaturpaket hat die Umsetzung nachstehender Maßnahmen [...] sicherzustellen: - Voller Entschädigungsanspruch für alle Betriebe, die durch das Betretungsverbot betroffen sind, in jener Höhe, den diese erhalten hätten, wenn ihr Betrieb auf Grundlage des EpidemieG geschlossen worden wäre; - Sofortige antragslose Akontozahlung durch die Finanzämter an alle Unternehmer, die sämtliche Kosten und einen entsprechenden Unternehmerlohn für die nächsten drei Monate abdeckt; - Abwicklung sämtlicher Maßnahmen über die Finanzämter.“ In aller Kürze noch eine zweite wichtige Frage an Sie, Herr Minister: Über Puls 4 haben Sie mitgeteilt – ich zitiere –: Das Ziel ist es, dass dieser Lockdown so lange anhält, bis wir den Impfstoff haben.	False	True	True	False	False
+	True	161925	2021_01_14	77	ÖVP	Abgeordneter Dr. Werner Saxinger, MSc (ÖVP)	True	– Lass uns impfen! Oder wie es auch Professor Kollaritsch treffend formu­liert: Wenn Sie schon die Impfung nicht mögen, dann versuchen Sie es einfach mit der Erkrankung! – Danke.	False	False	True	False	False
o	True	121071	2020_10_15	58	ÖVP	Abgeordneter Andreas Minnich (ÖVP)	True	Meine Vorredner haben es schon gesagt: Wir haben im letzten Petitionsausschuss über 64 Petitionen behandelt. Auf eine Petition möchte ich heute Bezug nehmen – die Petition Nummer 16, „Globaler Zugang für durch öffentliche Forschungsgelder finanzierte Medikamente, Impfungen und Diagnostik zur Bekämpfung von COVID-19“, vom 22.4.2020. Noch nie zuvor in der Geschichte gab es eine so umfassende weltweite Zusammenarbeit in der Erforschung eines Impfstoffs beziehungsweise Mittels zur Behandlung einer Krank­heit.	False	False	True	False	False
+	True	180695	2021_03_24	89	NEOS	Abgeordnete Fiona Fiedler, BEd (NEOS)	False	Noch schlimmer ist aber, dass Menschen mit Behinderung, die nachträglich in die erste Impfphase aufgenommen wurden, weil man erst nach Aufforderung erkannt hat, dass auch diese Menschen besonders gefährdet sind, in der Steiermark auf Mai vertröstet werden. Wie passt das mit den Aussagen zusammen, dass Nichtrisikopatienten bei Impfterminen vorgezogen werden müssen, weil sonst Impfdosen verfallen? – Gar nicht.	False	False	True	False	False
+	False	161894	2021_01_14	77	ÖVP	Abgeordneter Dr. Werner Saxinger, MSc (ÖVP)	True	Jedem muss klar sein, dass ein normales Leben ohne Impfung und ohne eine Teststrategie nicht möglich ist.	False	False	True	True	False
+	False	180935	2021_03_24	89	ÖVP	Abgeordneter Dr. Werner Saxinger, MSc (ÖVP)	True	Und bei der Impfgeschwindigkeit – das haben wir heute schon gehört – sind wir unter den Top Ten und weltweit unter den Top 15.	False	False	True	False	False
+	False	158278	2020_12_21	75	Grüne	Abgeordneter Ralph Schallmeiner (Grüne)	True	Ich würde mir wünschen, dass wir die Impfungen als solche auch als etwas Positives sehen.	False	False	True	False	False
+	True	157902	2020_12_21	75	ÖVP	Abgeordneter Dr. Werner Saxinger, MSc (ÖVP)	True	Meine sehr geehrten Damen und Herren! Die Impfungen stehen sozusagen als Weih­nachtsgeschenk vor der Tür, und die EMA hat uns vor zwei Stunden wirklich ein Geschenk gemacht. Diese Impfung wird erfolgreich sein, mit oder ohne Polarisierer.	False	False	True	False	False
+	False	200745	2021_05_03	101	SPÖ	Abgeordnete Mag. Karin Greiner (SPÖ)	False	Vor ihm haben wir den Finanzminister befragt – Sie wissen, zum Finanzdeckel von 200 Millionen Euro; das ist der Grund, warum wir gleich zu Beginn zu wenig Impfstoff gehabt haben –, und der Herr Bundeskanzler negiert diesen Finanzdeckel ebenso wie der Herr Finanzminister.	False	False	True	False	False
o	True	185862	2021_03_25	91	SPÖ	Abgeordneter Dietmar Keck (SPÖ)	False	Ich hoffe, dass Sie zumindest jetzt diesem Antrag zustimmen. Ich bringe folgenden Antrag ein:  Entschließungsantrag  der Abgeordneten Dietmar Keck, Peter Schmiedlechner, Fiona Fiedler, BEd, Kolleginnen und Kollegen betreffend „Maßnahmen gegen den illegalen Welpenhandel“  eingebracht im Zuge der Debatte zum Bericht des Gesundheitsausschusses über den Antrag 1378/A des Abgeordneten Dietmar Keck, Kolleginnen und Kollegen  Die gefertigten Abgeordneten stellen den  Entschließungsantrag  Der Nationalrat wolle beschließen:  „Der Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz wird aufgefordert, gegenüber der Europäischen Kommission bekannt zu geben, dass Österreich die Ausnahme betreffend die Notwendigkeit eines gültigen Impfschutzes gegen Tollwut beim kommerziellen Handel eines Privaten oder Gewerbetreibenden mit Hunden und Katzen nicht in Anspruch nimmt, so dass jene Tiere, die künftig im Rahmen wirtschaftlicher Tätigkeiten nach Österreich verbracht werden, einen ausreichenden Schutz vor Tollwut haben und damit beim Import ein Mindestalter von 15 Wochen aufweisen.“  *****  Das heißt, das ist ein gravierender Schritt, um den illegalen Welpenhandel zu unterbinden. Ich habe es schon im Ausschuss gesagt: Ein Transport mit 143 Welpen ist durch Österreich gegangen, in Nürnberg wurde er gestoppt, und die Welpen wurden in ein Tierheim gebracht.	False	False	True	False	False
-	False	185198	2021_03_25	91	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Das, was mir auf diesem Weg wichtig ist, ist, dass es erstens keine Diskriminierung von Menschen gibt, die keine Impfung haben.	False	False	True	False	False
+	True	180708	2021_03_24	89	NEOS	Abgeordnete Fiona Fiedler, BEd (NEOS)	False	Ich habe letzte Woche drei Anfragen an Sie gerichtet, nämlich zur Impfsituation im Burgenland, in Kärnten und in der Steiermark. Konkret will ich dabei von Ihnen wissen, wie hoch die Covid-Durchimpfungsraten bei Älteren, bei Risikogruppen, bei Pflegeheimbewohnern, bei Personen mit 24-Stunden-Betreuung und bei Menschen mit Behinderung, mit persönlicher Assistenz, sind. Erst am Montag haben Sie in einer Anfragebeantwortung geantwortet, dass Sie keine genauen Impfzahlen aus den Bundesländern bekommen.	False	False	True	False	False
+	False	131924	2020_11_17	62	NEOS	Abgeordnete Fiona Fiedler, BEd (NEOS)	False	So wird beispielsweise Apo­thekern das Impfen weiterhin nicht zugestanden.	False	False	True	False	False
+	True	180226	2021_03_24	89	SPÖ	Abgeordnete Mag. Karin Greiner (SPÖ)	False	– Sie sprechen von einem Zeitgewinn, weil gestern das Impfgremium gemeint hat, längere Abstände würden genügen. Ja wie viele Leute sind heute mehr geimpft, wie viele Leute werden morgen geimpft? Wo ist die Auswirkung?	False	False	True	False	False
o	True	179673	2021_03_24	89	NEOS	Abgeordneter Mag. Gerald Loacker (NEOS)	False	Hohes Haus! „Impfstoffbasar am Ministerratstisch“: Es sind einige Fragen offen, Herr Minister Anschober, und ich bin sicher, viele davon können Sie aufklären. Viele der Fragen, die wir Ihnen heute in dieser Dringlichen Anfrage gestellt haben, sind solche, die vor allem durch das Verhalten von Kanzler Kurz aufgeworfen wurden, der sich da am Gesundheitsministerium abputzt.	False	False	True	False	False
+	True	37153	2020_04_22	24	ÖVP	Abgeordnete Tanja Graf (ÖVP)	True	Experten und Wissenschaftler forschen fieberhaft. Einen Impfstoff oder ein Medikament wird es womöglich erst in Monaten geben. Die Politik kann und darf aber nicht so lange warten; Politiker tragen nämlich Verantwortung und haben zu handeln – rasch und effizient, wie bei der Rettung oder bei der Feuerwehr.	False	False	True	False	False
+	True	191168	2021_03_26	93	Grüne	Abgeordneter Michel Reimon, MBA (Grüne)	True	Er ist während der Sitzung gekommen, es haben wahrscheinlich noch nicht alle draufgeschaut: Es gibt keine Begründung, weil sie die Begründung nicht hineinschreiben können. Jetzt sage ich euch etwas: Man stimmt nicht mit bei einem Antrag, der auf der nächsten Impfgegnerdemo von den Rechtsextremen zum Johlen verwendet wird – ich sage es euch, wie es ist. Nach mir kommt eine Rednerin, Abgeordnete Strache, die 5 Minuten redet.	False	False	True	False	False
+	False	194454	2021_04_21	97	FPÖ	Abgeordneter Mag. Gerhard Kaniak (FPÖ)	False	Das heißt, der Impfstoff könnte jemand anderem, der viel bedürftiger ist, zugutekommen.	False	False	True	False	False
+	False	161532	2021_01_14	77	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Ich denke, dass wir mit den heutigen Beschlüssen in zwei wesentli­chen Bereichen unserer Strategie zur Begrenzung der Pandemie deutliche Fortschritte machen, nämlich einerseits beim Ausbau der Testungen und andererseits bei der Um­setzung der österreichischen Impfstrategie in zentralen Bereichen.	False	False	True	True	False
+	False	199525	2021_04_22	99	SPÖ	Abgeordnete Mag. Karin Greiner (SPÖ)	False	– Die Grundfrage ist, wie es denn dazu kommen konnte, dass durch einen Finanzdeckel von 200 Millionen Euro seitens der Bundesregierung nicht ausreichend Impfstoff beschafft werden konnte.	False	False	True	False	False
x	False	77506	2020_06_17	36	Grüne	Abgeordnete Mag. Meri Disoski (Grüne)	True	Jemand hat mir Folgendes ge­schrieben: Als Lebenspartner, als Vater einer dreijährigen Tochter, als Bruder, Onkel und als Feminist wünsche ich mir, dass unser Land nicht von Politikern regiert wird, die eine Frau in der Öffentlichkeit so beschimpfen können und trotzdem im Amt bleiben.	False	False	True	False	False
+	False	165046	2021_01_20	79	NEOS	Abgeordneter Josef Schellhorn (NEOS)	False	Bevor ich zu unseren konstruktiven Vorschlägen komme, lassen Sie mich nur noch eines sagen: Wir sollten laut EU-Vorgabe bis in den Juli 6 750 000 Impfungen durchführen.	False	False	True	False	False
+	False	201002	2021_05_03	101	ÖVP	Abgeordneter August Wöginger (ÖVP)	True	– Weil genau das Impfen und die erfolgreiche Teststrategie, die wir in unserem Land umgesetzt haben, die Grundvoraussetzungen dafür sind, dass wir das tun können.	False	False	True	True	False
o	True	177678	2021_03_24	89	NEOS	Abgeordneter Mag. Gerald Loacker (NEOS)	False	Und jetzt treten Sie wieder auf den Plan und erklären breitbeinig, dass Sie die Verträge mit den Impfstoffherstellern nicht gekannt hätten. Sie haben doch nicht geglaubt, dass man solche Mengen an Impfstoff irgendwie telefonisch bestellt?! Das können Sie doch nicht allen Ernstes angenommen haben!	False	False	True	False	False
+	False	179875	2021_03_24	89	Grüne	Bundesminister für Soziales, Gesundheit, Pflege und Konsumentenschutz Rudolf Anschober	True	Wir wollen in die großen Betriebe gehen, nicht nur in die ganz großen, sondern auch in 50-, 60-Personenbetriebe, weil wir dort in der Kooperation mit der Gewerkschaft und mit den Unternehmerinnen und Unternehmern großes Tempo machen und die Impfung sehr schnell umsetzen können.	False	False	True	False	False
o	True	180888	2021_03_24	89	NEOS	Abgeordneter Douglas Hoyos-Trauttmansdorff (NEOS)	False	So gut scheint das also nicht zu funktionieren. Aber insbesondere wenn wir uns die Impfungen anschauen, muss man eines ganz klar sagen: Es gibt keinen einheitlichen Impfplan. Jedes Bundesland macht bei den Impfungen, was es will.	False	False	True	False	False
+	False	194754	2021_04_21	97	ÖVP	Abgeordnete Mag. Elisabeth Scheucher-Pichler (ÖVP)	True	Wir sind auf einem sehr, sehr guten Weg, und ich freue mich, wenn wir mehr Impfstoff früher kriegen – Gott sei Dank!	False	False	True	False	False
+	False	200958	2021_05_03	101	ÖVP	Abgeordneter Christoph Zarits (ÖVP)	True	Es braucht natürlich Konzepte, damit wir sicher öffnen können, und mit dieser Novelle stellen wir heute sicher, dass es eine Gleichstellung von getesteten Personen, geimpften Personen und natürlich von von Corona genesenen Personen gibt, die als Zeichen der Immunität Antikörper gebildet haben.	False	False	True	True	False
+	True	194871	2021_04_21	97	ÖVP	Abgeordnete Martina Diesner-Wais (ÖVP)	True	Wir haben im zweiten Quartal eine Million Impfstoffe mehr von Biontech/Pfizer. Frau Kollegin Ruth Becher, Sie haben angesprochen, dass sich die Regierung nicht darum kümmert, dass unsere Polizei geimpft wird. Bis Ende April schaffen wir es, dass alle über 65-Jährigen geimpft sind, auch die Polizei und die Lehrer.	False	False	True	False	False
+	True	177768	2021_03_24	89	SPÖ	Abgeordneter Mag. Jörg Leichtfried (SPÖ)	False	Was ist geschehen, Herr Bundeskanzler? – Nichts ist geschehen, nichts wurde nachbestellt, es wurde zu wenig bestellt, deshalb: Erzählen Sie uns nicht etwas von impfen, impfen, impfen, sondern geben Sie zu, dass da Fehler passiert sind und dass Sie versuchen, diese Fehler irgendwie wiedergutzumachen! Das wäre eine Herangehensweise, und nicht das, was Sie eigentlich machen, Herr Bundeskanzler, nämlich abzulenken und Schuldige zu suchen.	False	False	True	False	False
+	True	190532	2021_03_26	93	FPÖ	Abgeordnete Dr. Dagmar Belakowitsch (FPÖ)	False	Wir möchten aber, dass jeder, der sich impfen lassen möchte, auch einen Impfstoff bekommt, und das haben Sie, Herr Bundesminister Blümel, durch Ihr Knausern, durch Ihr Sparen und durch Ihren Geiz verunmöglicht , und das ist das, was wir Ihnen hier vorhalten. Dann haben Sie es noch nicht einmal zugegeben , sondern was dann passiert ist, war , dass die übrig gebliebenen Impfdosen, die Österreich nicht gekauft hat, in der EU unter den Staaten, die bereit waren, dafür auch mehr Geld in die Hand zu nehmen, noch einmal weitergegeben worden sind. Dann tritt irgendwann der Bundeskanzler auf den Plan und sagt: Da ist die EU schuld!, aber die hat das gleich einmal zurückgewiesen.	False	False	True	False	False
x	False	177735	2021_03_24	89	ÖVP	Abgeordneter August Wöginger (ÖVP)	True	Hören Sie bitte mit diesen Verunsicherungen, mit diesen Verunglimpfungen, mit diesem Infragestellen auf!	False	False	True	False	False
+	False	180375	2021_03_24	89	Grüne	Abgeordnete Sigrid Maurer, BA (Grüne)	True	Wir haben den Job zu erledigen, vor allem die vulnerabelsten Gruppen zuerst zu impfen, und wir sehen jetzt auch, dass die Impfstrategie wirkt: Die Gruppe der älteren Menschen, unsere Großelterngeneration, ist bereits gut durchgeimpft.	False	False	True	False	False
